Index;Date;Time;Temperature(°C);Cardio(BPM);Saturation(%SpO2);Audio(%max);Rotation(rad/s);Acceleration(m/s2)
1615;10/04/2023;23:13:49;32.98;82.29;95;1.70;0.07;9.68
;;;;;;;;
1616;10/04/2023;23:13:51;32.97;84.50;95;1.56;0.06;9.66
;;;;;;;;
1617;10/04/2023;23:13:53;32.97;75.22;95;1.66;0.07;9.67
;;;;;;;;
1618;10/04/2023;23:13:55;32.97;85.55;95;1.79;0.06;9.67
;;;;;;;;
1619;10/04/2023;23:13:57;32.99;73.29;95;1.73;0.07;9.65
;;;;;;;;
1620;10/04/2023;23:13:59;32.97;71.25;95;1.75;0.06;9.64
;;;;;;;;
1621;10/04/2023;23:14:01;32.99;86.20;96;1.82;0.06;9.71
;;;;;;;;
1622;10/04/2023;23:14:03;32.96;71.43;96;1.19;0.06;9.64
;;;;;;;;
1623;10/04/2023;23:14:05;32.96;88.44;95;1.17;0.06;9.67
;;;;;;;;
1624;10/04/2023;23:14:07;32.98;78.06;95;1.21;0.06;9.66
;;;;;;;;
1625;10/04/2023;23:14:09;32.97;82.73;95;1.06;0.07;9.68
;;;;;;;;
1626;10/04/2023;23:14:11;32.98;89.17;95;1.31;0.06;9.66
;;;;;;;;
1627;10/04/2023;23:14:13;32.97;84.59;96;1.33;0.07;9.68
;;;;;;;;
1628;10/04/2023;23:14:15;32.98;85.27;96;1.16;0.06;9.64
;;;;;;;;
1629;10/04/2023;23:14:17;32.97;87.12;95;1.52;0.06;9.65
;;;;;;;;
1630;10/04/2023;23:14:19;33.00;73.40;96;1.59;0.06;9.67
;;;;;;;;
1631;10/04/2023;23:14:21;32.97;84.46;96;1.26;0.06;9.68
;;;;;;;;
1632;10/04/2023;23:14:23;32.97;65.93;95;1.07;0.06;9.64
;;;;;;;;
1633;10/04/2023;23:14:25;33.00;78.24;95;1.26;0.06;9.64
;;;;;;;;
1634;10/04/2023;23:14:27;33.00;83.59;95;1.56;0.07;9.67
;;;;;;;;
1635;10/04/2023;23:14:29;32.98;70.43;95;1.50;0.06;9.65
;;;;;;;;
1636;10/04/2023;23:14:31;33.00;87.65;95;1.31;0.07;9.66
;;;;;;;;
1637;10/04/2023;23:14:33;32.99;91.23;95;1.37;0.06;9.65
;;;;;;;;
1638;10/04/2023;23:14:35;32.97;50.54;95;1.31;0.06;9.67
;;;;;;;;
1639;10/04/2023;23:14:37;33.00;77.85;96;1.52;0.06;9.64
;;;;;;;;
1640;10/04/2023;23:14:39;32.99;64.52;96;1.56;0.07;9.67
;;;;;;;;
1641;10/04/2023;23:14:41;32.98;66.30;96;1.14;0.07;9.63
;;;;;;;;
1642;10/04/2023;23:14:43;32.99;77.36;95;1.29;0.06;9.67
;;;;;;;;
1643;10/04/2023;23:14:45;32.98;82.95;95;1.39;0.06;9.65
;;;;;;;;
1644;10/04/2023;23:14:47;32.98;0.00;0;1.47;0.06;9.66
;;;;;;;;
1645;10/04/2023;23:14:49;32.98;73.27;96;1.20;0.06;9.66
;;;;;;;;
1646;10/04/2023;23:14:51;32.99;88.04;95;1.24;0.07;9.68
;;;;;;;;
1647;10/04/2023;23:14:53;32.97;0.00;0;1.23;0.06;9.65
;;;;;;;;
1648;10/04/2023;23:14:55;32.99;54.78;0;1.38;0.06;9.61
;;;;;;;;
1649;10/04/2023;23:14:57;32.98;71.81;95;1.56;0.07;9.68
;;;;;;;;
1650;10/04/2023;23:14:59;32.99;74.15;95;1.12;0.06;9.64
;;;;;;;;
1651;10/04/2023;23:15:01;32.96;75.74;96;1.26;0.07;9.65
;;;;;;;;
1652;10/04/2023;23:15:03;32.99;66.13;95;1.61;0.06;9.66
;;;;;;;;
1653;10/04/2023;23:15:05;32.98;67.65;95;1.62;0.06;9.64
;;;;;;;;
1654;10/04/2023;23:15:07;32.98;89.67;96;1.76;0.06;9.69
;;;;;;;;
1655;10/04/2023;23:15:09;32.99;77.28;95;1.51;0.06;9.65
;;;;;;;;
1656;10/04/2023;23:15:11;32.99;70.07;95;1.45;0.07;9.66
;;;;;;;;
1657;10/04/2023;23:15:13;32.99;90.60;95;1.68;0.06;9.67
;;;;;;;;
1658;10/04/2023;23:15:15;32.99;89.25;95;1.65;0.06;9.66
;;;;;;;;
1659;10/04/2023;23:15:17;32.99;80.64;95;1.58;0.07;9.65
;;;;;;;;
1660;10/04/2023;23:15:19;33.02;77.39;96;1.60;0.06;9.65
;;;;;;;;
1661;10/04/2023;23:15:21;33.01;80.78;96;1.44;0.06;9.62
;;;;;;;;
1662;10/04/2023;23:15:23;32.99;82.71;95;1.48;0.06;9.66
;;;;;;;;
1663;10/04/2023;23:15:25;33.00;71.53;95;1.52;0.06;9.67
;;;;;;;;
1664;10/04/2023;23:15:27;33.00;93.31;95;1.66;0.06;9.67
;;;;;;;;
1665;10/04/2023;23:15:29;32.98;87.15;95;1.59;0.06;9.67
;;;;;;;;
1666;10/04/2023;23:15:31;32.99;75.29;96;1.73;0.07;9.67
;;;;;;;;
1667;10/04/2023;23:15:33;33.00;76.99;96;1.58;0.06;9.67
;;;;;;;;
1668;10/04/2023;23:15:35;32.98;79.58;96;1.65;0.06;9.65
;;;;;;;;
1669;10/04/2023;23:15:37;32.99;54.92;0;2.00;0.06;9.65
;;;;;;;;
1670;10/04/2023;23:15:39;32.98;77.11;95;1.70;0.07;9.69
;;;;;;;;
1671;10/04/2023;23:15:41;33.01;54.00;95;1.45;0.06;9.66
;;;;;;;;
1672;10/04/2023;23:15:43;32.99;65.41;95;1.59;0.07;9.67
;;;;;;;;
1673;10/04/2023;23:15:45;33.00;64.61;95;1.55;0.06;9.68
;;;;;;;;
1674;10/04/2023;23:15:47;32.99;89.38;95;1.80;0.07;9.66
;;;;;;;;
1675;10/04/2023;23:15:49;33.01;91.75;95;1.61;0.06;9.68
;;;;;;;;
1676;10/04/2023;23:15:51;33.02;78.83;96;1.57;0.06;9.65
;;;;;;;;
1677;10/04/2023;23:15:53;33.00;88.72;95;1.76;0.06;9.66
;;;;;;;;
1678;10/04/2023;23:15:56;32.99;78.05;95;1.72;0.07;9.67
;;;;;;;;
1679;10/04/2023;23:15:58;32.99;83.53;95;2.02;0.06;9.68
;;;;;;;;
1680;10/04/2023;23:16:00;33.01;73.86;95;1.70;0.06;9.69
;;;;;;;;
1681;10/04/2023;23:16:02;33.00;83.10;95;1.53;0.06;9.67
;;;;;;;;
1682;10/04/2023;23:16:04;33.00;73.15;95;1.48;0.06;9.66
;;;;;;;;
1683;10/04/2023;23:16:06;32.99;57.30;95;1.53;0.07;9.64
;;;;;;;;
1684;10/04/2023;23:16:08;33.00;84.28;96;1.53;0.06;9.66
;;;;;;;;
1685;10/04/2023;23:16:10;32.99;84.31;96;1.57;0.06;9.64
;;;;;;;;
1686;10/04/2023;23:16:12;33.00;72.41;95;1.53;0.07;9.67
;;;;;;;;
1687;10/04/2023;23:16:14;33.02;73.83;95;1.66;0.06;9.70
;;;;;;;;
1688;10/04/2023;23:16:16;32.99;78.58;95;1.64;0.06;9.67
;;;;;;;;
1689;10/04/2023;23:16:18;33.01;75.98;95;1.73;0.06;9.65
;;;;;;;;
1690;10/04/2023;23:16:20;33.00;62.06;95;1.56;0.06;9.68
;;;;;;;;
1691;10/04/2023;23:16:22;33.01;80.40;95;1.52;0.06;9.68
;;;;;;;;
1692;10/04/2023;23:16:24;33.00;77.87;95;1.61;0.06;9.66
;;;;;;;;
1693;10/04/2023;23:16:26;33.00;79.55;96;1.67;0.07;9.67
;;;;;;;;
1694;10/04/2023;23:16:28;33.00;79.38;95;1.71;0.07;9.67
;;;;;;;;
1695;10/04/2023;23:16:30;32.98;70.32;95;1.50;0.06;9.65
;;;;;;;;
1696;10/04/2023;23:16:32;32.98;75.19;95;1.59;0.06;9.66
;;;;;;;;
1697;10/04/2023;23:16:34;33.00;73.49;95;1.93;0.06;9.65
;;;;;;;;
1698;10/04/2023;23:16:36;32.99;82.00;96;1.61;0.07;9.66
;;;;;;;;
1699;10/04/2023;23:16:38;32.99;77.92;95;1.74;0.06;9.68
;;;;;;;;
1700;10/04/2023;23:16:40;33.01;81.72;95;1.86;0.06;9.67
;;;;;;;;
1701;10/04/2023;23:16:42;32.99;67.38;95;1.68;0.06;9.63
;;;;;;;;
1702;10/04/2023;23:16:44;32.99;69.80;95;1.54;0.06;9.65
;;;;;;;;
1703;10/04/2023;23:16:46;33.01;64.25;95;1.40;0.06;9.66
;;;;;;;;
1704;10/04/2023;23:16:48;33.01;73.08;95;1.84;0.06;9.65
;;;;;;;;
1705;10/04/2023;23:16:50;33.00;88.17;95;1.56;0.06;9.64
;;;;;;;;
1706;10/04/2023;23:16:52;32.99;67.02;95;1.57;0.07;9.64
;;;;;;;;
1707;10/04/2023;23:16:54;33.01;93.34;95;1.74;0.06;9.65
;;;;;;;;
1708;10/04/2023;23:16:56;32.98;90.40;95;1.63;0.06;9.67
;;;;;;;;
1709;10/04/2023;23:16:58;33.01;78.61;95;1.86;0.07;9.66
;;;;;;;;
1710;10/04/2023;23:17:00;33.01;0.00;0;1.68;0.06;9.66
;;;;;;;;
1711;10/04/2023;23:17:02;32.99;68.75;95;1.56;0.07;9.64
;;;;;;;;
1712;10/04/2023;23:17:04;33.00;93.67;95;1.90;0.06;9.64
;;;;;;;;
1713;10/04/2023;23:17:06;32.99;81.54;95;1.87;0.07;9.63
;;;;;;;;
1714;10/04/2023;23:17:08;32.98;73.67;95;1.99;0.06;9.66
;;;;;;;;
1715;10/04/2023;23:17:10;33.00;79.78;96;1.66;0.06;9.71
;;;;;;;;
1716;10/04/2023;23:17:12;32.99;71.82;96;1.88;0.06;9.64
;;;;;;;;
1717;10/04/2023;23:17:14;32.98;76.49;95;1.89;0.07;9.66
;;;;;;;;
1718;10/04/2023;23:17:16;33.00;90.83;95;1.88;0.06;9.65
;;;;;;;;
1719;10/04/2023;23:17:18;32.99;74.90;95;2.09;0.06;9.69
;;;;;;;;
1720;10/04/2023;23:17:20;33.00;78.14;95;1.87;0.06;9.67
;;;;;;;;
1721;10/04/2023;23:17:22;32.99;73.81;95;1.83;0.06;9.69
;;;;;;;;
1722;10/04/2023;23:17:24;33.00;30.64;0;2.17;0.07;9.65
;;;;;;;;
1723;10/04/2023;23:17:26;32.99;49.44;0;2.02;0.06;9.69
;;;;;;;;
1724;10/04/2023;23:17:28;32.99;54.50;95;2.07;0.06;9.67
;;;;;;;;
1725;10/04/2023;23:17:30;32.99;42.76;95;2.02;0.06;9.67
;;;;;;;;
1726;10/04/2023;23:17:32;33.00;74.25;95;2.06;0.06;9.66
;;;;;;;;
1727;10/04/2023;23:17:34;32.99;48.55;95;2.22;0.06;9.65
;;;;;;;;
1728;10/04/2023;23:17:36;32.99;71.62;95;2.09;0.06;9.67
;;;;;;;;
1729;10/04/2023;23:17:38;32.99;74.79;95;2.29;0.06;9.71
;;;;;;;;
1730;10/04/2023;23:17:40;33.00;46.44;95;2.05;0.06;9.65
;;;;;;;;
1731;10/04/2023;23:17:42;32.99;74.71;95;1.84;0.06;9.66
;;;;;;;;
1732;10/04/2023;23:17:44;32.99;74.28;95;2.04;0.06;9.65
;;;;;;;;
1733;10/04/2023;23:17:46;33.01;84.92;95;1.99;0.06;9.68
;;;;;;;;
1734;10/04/2023;23:17:48;32.97;88.64;95;2.10;0.06;9.66
;;;;;;;;
1735;10/04/2023;23:17:50;33.00;81.64;95;1.95;0.06;9.67
;;;;;;;;
1736;10/04/2023;23:17:52;33.00;87.92;95;1.82;0.06;9.66
;;;;;;;;
1737;10/04/2023;23:17:54;33.01;76.90;95;1.89;0.06;9.69
;;;;;;;;
1738;10/04/2023;23:17:56;32.99;73.36;95;2.08;0.06;9.65
;;;;;;;;
1739;10/04/2023;23:17:58;33.02;40.00;95;2.29;0.06;9.68
;;;;;;;;
1740;10/04/2023;23:18:00;32.99;79.64;95;1.72;0.06;9.68
;;;;;;;;
1741;10/04/2023;23:18:02;32.98;78.19;96;1.25;0.06;9.66
;;;;;;;;
1742;10/04/2023;23:18:04;33.00;0.00;0;1.21;0.06;9.67
;;;;;;;;
1743;10/04/2023;23:18:06;33.01;25.49;0;1.41;0.06;9.65
;;;;;;;;
1744;10/04/2023;23:18:08;33.00;61.75;95;1.27;0.06;9.68
;;;;;;;;
1745;10/04/2023;23:18:10;33.00;78.48;95;1.14;0.06;9.72
;;;;;;;;
1746;10/04/2023;23:18:12;32.99;64.41;95;1.26;0.07;9.66
;;;;;;;;
1747;10/04/2023;23:18:14;33.00;76.20;95;1.42;0.06;9.63
;;;;;;;;
1748;10/04/2023;23:18:16;32.99;89.72;96;1.65;0.06;9.66
;;;;;;;;
1749;10/04/2023;23:18:18;33.00;0.00;0;1.35;0.06;9.65
;;;;;;;;
1750;10/04/2023;23:18:21;32.99;67.31;95;1.22;0.06;9.65
;;;;;;;;
1751;10/04/2023;23:18:23;33.00;82.18;95;1.31;0.07;9.66
;;;;;;;;
1752;10/04/2023;23:18:25;33.01;77.27;95;1.43;0.06;9.66
;;;;;;;;
1753;10/04/2023;23:18:27;33.00;73.97;95;1.27;0.06;9.66
;;;;;;;;
1754;10/04/2023;23:18:29;33.02;73.29;95;1.44;0.06;9.66
;;;;;;;;
1755;10/04/2023;23:18:31;33.00;59.78;95;1.26;0.06;9.65
;;;;;;;;
1756;10/04/2023;23:18:33;33.01;84.87;94;1.35;0.06;9.62
;;;;;;;;
1757;10/04/2023;23:18:35;33.00;40.77;95;1.36;0.06;9.66
;;;;;;;;
1758;10/04/2023;23:18:37;33.02;61.76;95;1.43;0.06;9.65
;;;;;;;;
1759;10/04/2023;23:18:39;33.01;78.69;96;1.35;0.07;9.68
;;;;;;;;
1760;10/04/2023;23:18:41;32.99;64.92;96;1.54;0.06;9.64
;;;;;;;;
1761;10/04/2023;23:18:43;33.00;69.75;96;1.28;0.06;9.66
;;;;;;;;
1762;10/04/2023;23:18:45;32.99;66.99;95;1.36;0.06;9.67
;;;;;;;;
1763;10/04/2023;23:18:47;33.00;85.29;95;1.40;0.06;9.70
;;;;;;;;
1764;10/04/2023;23:18:49;33.00;66.10;95;1.19;0.06;9.67
;;;;;;;;
1765;10/04/2023;23:18:51;33.02;38.10;0;1.46;0.06;9.67
;;;;;;;;
1766;10/04/2023;23:18:53;33.01;106.18;95;1.35;0.06;9.68
;;;;;;;;
1767;10/04/2023;23:18:55;33.01;106.64;95;1.35;0.06;9.66
;;;;;;;;
1768;10/04/2023;23:18:57;33.02;43.80;95;1.32;0.07;9.67
;;;;;;;;
1769;10/04/2023;23:18:59;33.00;0.00;0;1.79;0.06;9.67
;;;;;;;;
1770;10/04/2023;23:19:01;33.00;33.10;0;1.35;0.06;9.70
;;;;;;;;
1771;10/04/2023;23:19:03;32.99;45.14;95;1.52;0.06;9.67
;;;;;;;;
1772;10/04/2023;23:19:05;33.00;42.05;95;1.44;0.06;9.67
;;;;;;;;
1773;10/04/2023;23:19:07;32.99;54.63;0;1.47;0.06;9.66
;;;;;;;;
1774;10/04/2023;23:19:09;32.99;79.28;95;1.85;0.06;9.69
;;;;;;;;
1775;10/04/2023;23:19:11;33.02;83.85;95;1.42;0.07;9.66
;;;;;;;;
1776;10/04/2023;23:19:13;33.01;47.53;95;1.46;0.07;9.68
;;;;;;;;
1777;10/04/2023;23:19:15;32.99;32.06;0;1.62;0.06;9.65
;;;;;;;;
1778;10/04/2023;23:19:17;33.01;67.61;95;1.91;0.06;9.66
;;;;;;;;
1779;10/04/2023;23:19:19;32.99;74.81;95;1.71;0.06;9.67
;;;;;;;;
1780;10/04/2023;23:19:21;33.00;80.56;95;1.48;0.06;9.69
;;;;;;;;
1781;10/04/2023;23:19:23;33.01;0.00;0;1.51;0.06;9.67
;;;;;;;;
1782;10/04/2023;23:19:25;33.01;43.92;0;1.47;0.06;9.68
;;;;;;;;
1783;10/04/2023;23:19:27;33.01;78.53;95;1.78;0.06;9.66
;;;;;;;;
1784;10/04/2023;23:19:29;32.99;0.00;0;1.48;0.07;9.64
;;;;;;;;
1785;10/04/2023;23:19:31;32.99;68.07;95;1.40;0.06;9.70
;;;;;;;;
1786;10/04/2023;23:19:33;32.99;94.00;95;1.73;0.06;9.67
;;;;;;;;
1787;10/04/2023;23:19:35;33.00;82.61;95;1.84;0.06;9.68
;;;;;;;;
1788;10/04/2023;23:19:37;33.00;63.48;96;1.88;0.06;9.68
;;;;;;;;
1789;10/04/2023;23:19:39;33.02;56.40;96;1.53;0.06;9.67
;;;;;;;;
1790;10/04/2023;23:19:41;32.99;53.51;95;1.43;0.06;9.66
;;;;;;;;
1791;10/04/2023;23:19:43;33.01;51.23;95;1.60;0.06;9.66
;;;;;;;;
1792;10/04/2023;23:19:45;32.99;84.68;95;1.56;0.06;9.66
;;;;;;;;
1793;10/04/2023;23:19:47;32.99;73.89;95;1.57;0.06;9.65
;;;;;;;;
1794;10/04/2023;23:19:49;33.00;66.12;95;1.67;0.07;9.67
;;;;;;;;
1795;10/04/2023;23:19:51;32.99;39.70;0;1.57;0.06;9.66
;;;;;;;;
1796;10/04/2023;23:19:53;33.00;63.90;95;1.74;0.06;9.66
;;;;;;;;
1797;10/04/2023;23:19:55;33.00;95.10;95;1.56;0.06;9.65
;;;;;;;;
1798;10/04/2023;23:19:57;32.99;0.00;0;1.70;0.06;9.65
;;;;;;;;
1799;10/04/2023;23:19:59;32.99;0.00;0;1.83;0.07;9.62
;;;;;;;;
1800;10/04/2023;23:20:01;32.99;17.12;0;1.00;0.06;9.66
;;;;;;;;
1801;10/04/2023;23:20:03;33.02;40.95;0;0.90;0.07;9.66
;;;;;;;;
1802;10/04/2023;23:20:05;32.99;89.09;95;1.04;0.06;9.67
;;;;;;;;
1803;10/04/2023;23:20:07;32.99;65.57;95;1.13;0.06;9.67
;;;;;;;;
1804;10/04/2023;23:20:09;33.00;0.00;0;1.05;0.06;9.66
;;;;;;;;
1805;10/04/2023;23:20:11;33.02;74.88;95;0.97;0.06;9.66
;;;;;;;;
1806;10/04/2023;23:20:13;33.00;0.00;0;1.05;0.06;9.67
;;;;;;;;
1807;10/04/2023;23:20:15;33.03;49.52;0;1.05;0.06;9.68
;;;;;;;;
1808;10/04/2023;23:20:17;33.01;76.25;94;1.10;0.06;9.69
;;;;;;;;
1809;10/04/2023;23:20:19;33.01;40.62;94;1.08;0.06;9.65
;;;;;;;;
1810;10/04/2023;23:20:21;33.00;51.33;95;0.96;0.06;9.67
;;;;;;;;
1811;10/04/2023;23:20:23;33.02;87.81;95;0.84;0.07;9.67
;;;;;;;;
1812;10/04/2023;23:20:25;33.02;0.00;0;0.92;0.06;9.70
;;;;;;;;
1813;10/04/2023;23:20:27;33.01;70.82;95;1.16;0.07;9.65
;;;;;;;;
1814;10/04/2023;23:20:29;33.00;84.15;95;1.07;0.06;9.68
;;;;;;;;
1815;10/04/2023;23:20:31;33.01;78.14;95;1.21;0.06;9.64
;;;;;;;;
1816;10/04/2023;23:20:33;33.01;44.93;95;1.22;0.06;9.69
;;;;;;;;
1817;10/04/2023;23:20:35;33.00;38.25;95;1.27;0.06;9.66
;;;;;;;;
1818;10/04/2023;23:20:37;33.01;54.95;0;1.46;0.07;9.66
;;;;;;;;
1819;10/04/2023;23:20:39;33.02;69.92;95;1.06;0.06;9.63
;;;;;;;;
1820;10/04/2023;23:20:41;33.03;80.40;95;0.84;0.06;9.68
;;;;;;;;
1821;10/04/2023;23:20:44;33.02;77.43;95;0.91;0.06;9.68
;;;;;;;;
1822;10/04/2023;23:20:46;33.02;32.98;0;1.20;0.06;9.64
;;;;;;;;
1823;10/04/2023;23:20:48;33.01;66.78;94;1.16;0.07;9.66
;;;;;;;;
1824;10/04/2023;23:20:50;33.01;42.88;94;1.00;0.07;9.67
;;;;;;;;
1825;10/04/2023;23:20:52;33.02;33.62;0;1.04;0.06;9.68
;;;;;;;;
1826;10/04/2023;23:20:54;33.04;56.69;96;1.20;0.06;9.66
;;;;;;;;
1827;10/04/2023;23:20:56;33.02;61.69;96;1.15;0.06;9.64
;;;;;;;;
1828;10/04/2023;23:20:58;33.02;42.54;95;1.27;0.06;9.65
;;;;;;;;
1829;10/04/2023;23:21:00;33.01;72.01;95;1.03;0.06;9.66
;;;;;;;;
1830;10/04/2023;23:21:02;33.02;40.16;0;1.22;0.07;9.65
;;;;;;;;
1831;10/04/2023;23:21:04;33.02;57.88;94;1.22;0.06;9.65
;;;;;;;;
1832;10/04/2023;23:21:06;33.02;79.17;96;1.18;0.07;9.70
;;;;;;;;
1833;10/04/2023;23:21:08;33.01;66.16;96;1.42;0.06;9.65
;;;;;;;;
1834;10/04/2023;23:21:10;33.02;84.86;95;1.39;0.06;9.66
;;;;;;;;
1835;10/04/2023;23:21:12;33.01;0.00;0;1.27;0.06;9.67
;;;;;;;;
1836;10/04/2023;23:21:14;33.03;35.86;0;1.36;0.07;9.66
;;;;;;;;
1837;10/04/2023;23:21:16;33.02;63.79;95;1.25;0.06;9.65
;;;;;;;;
1838;10/04/2023;23:21:18;33.01;47.09;95;1.42;0.06;9.69
;;;;;;;;
1839;10/04/2023;23:21:20;33.02;0.00;0;1.40;0.06;9.65
;;;;;;;;
1840;10/04/2023;23:21:22;33.03;49.72;0;1.37;0.07;9.64
;;;;;;;;
1841;10/04/2023;23:21:24;33.01;82.18;95;1.27;0.06;9.65
;;;;;;;;
1842;10/04/2023;23:21:26;33.02;72.93;95;1.16;0.06;9.71
;;;;;;;;
1843;10/04/2023;23:21:28;33.02;49.72;95;1.53;0.06;9.66
;;;;;;;;
1844;10/04/2023;23:21:30;33.03;54.11;95;1.28;0.06;9.66
;;;;;;;;
1845;10/04/2023;23:21:32;33.03;82.76;95;1.32;0.06;9.65
;;;;;;;;
1846;10/04/2023;23:21:34;33.04;53.50;95;1.39;0.06;9.65
;;;;;;;;
1847;10/04/2023;23:21:36;33.02;79.03;95;1.47;0.07;9.65
;;;;;;;;
1848;10/04/2023;23:21:38;33.04;78.24;95;1.62;0.06;9.65
;;;;;;;;
1849;10/04/2023;23:21:40;33.01;67.45;95;1.34;0.06;9.70
;;;;;;;;
1850;10/04/2023;23:21:42;33.02;62.47;95;1.39;0.07;9.70
;;;;;;;;
1851;10/04/2023;23:21:44;33.03;79.07;95;1.30;0.06;9.64
;;;;;;;;
1852;10/04/2023;23:21:46;33.04;47.51;95;1.39;0.06;9.66
;;;;;;;;
1853;10/04/2023;23:21:48;33.03;68.69;95;1.70;0.06;9.68
;;;;;;;;
1854;10/04/2023;23:21:50;33.03;42.12;0;1.12;0.06;9.67
;;;;;;;;
1855;10/04/2023;23:21:52;33.02;68.10;96;1.36;0.06;9.68
;;;;;;;;
1856;10/04/2023;23:21:54;33.03;95.32;95;1.50;0.07;9.63
;;;;;;;;
1857;10/04/2023;23:21:56;33.02;39.86;0;1.45;0.06;9.68
;;;;;;;;
1858;10/04/2023;23:21:58;33.01;71.98;94;1.72;0.06;9.69
;;;;;;;;
1859;10/04/2023;23:22:00;33.01;50.87;94;1.34;0.06;9.67
;;;;;;;;
1860;10/04/2023;23:22:02;33.04;59.27;95;1.16;0.06;9.65
;;;;;;;;
1861;10/04/2023;23:22:04;33.04;68.04;96;1.40;0.06;9.70
;;;;;;;;
1862;10/04/2023;23:22:06;33.03;82.02;95;1.27;0.06;9.65
;;;;;;;;
1863;10/04/2023;23:22:08;33.03;72.53;95;1.27;0.06;9.65
;;;;;;;;
1864;10/04/2023;23:22:10;33.02;66.85;95;1.25;0.06;9.69
;;;;;;;;
1865;10/04/2023;23:22:12;33.02;63.53;95;1.25;0.06;9.63
;;;;;;;;
1866;10/04/2023;23:22:14;33.02;74.46;95;1.21;0.06;9.65
;;;;;;;;
1867;10/04/2023;23:22:16;33.05;81.02;95;1.25;0.06;9.64
;;;;;;;;
1868;10/04/2023;23:22:18;33.05;61.02;0;1.57;0.07;9.68
;;;;;;;;
1869;10/04/2023;23:22:20;33.05;63.84;95;1.31;0.06;9.67
;;;;;;;;
1870;10/04/2023;23:22:22;33.01;67.49;0;1.24;0.06;9.66
;;;;;;;;
1871;10/04/2023;23:22:24;33.05;77.71;96;1.25;0.06;9.67
;;;;;;;;
1872;10/04/2023;23:22:26;33.04;64.26;95;1.41;0.06;9.65
;;;;;;;;
1873;10/04/2023;23:22:28;33.04;69.59;95;1.44;0.06;9.65
;;;;;;;;
1874;10/04/2023;23:22:30;33.04;35.31;95;1.32;0.06;9.67
;;;;;;;;
1875;10/04/2023;23:22:32;33.04;61.20;95;1.32;0.06;9.63
;;;;;;;;
1876;10/04/2023;23:22:34;33.05;68.16;95;1.37;0.06;9.65
;;;;;;;;
1877;10/04/2023;23:22:36;33.05;72.19;95;1.37;0.06;9.67
;;;;;;;;
1878;10/04/2023;23:22:38;33.05;55.90;95;1.64;0.07;9.67
;;;;;;;;
1879;10/04/2023;23:22:40;33.04;0.00;0;1.29;0.06;9.64
;;;;;;;;
1880;10/04/2023;23:22:42;33.04;56.82;0;1.32;0.07;9.67
;;;;;;;;
1881;10/04/2023;23:22:44;33.04;54.08;95;1.28;0.07;9.64
;;;;;;;;
1882;10/04/2023;23:22:46;33.05;46.18;95;1.35;0.06;9.66
;;;;;;;;
1883;10/04/2023;23:22:48;33.05;39.20;95;1.36;0.06;9.66
;;;;;;;;
1884;10/04/2023;23:22:50;33.03;35.19;95;1.33;0.07;9.67
;;;;;;;;
1885;10/04/2023;23:22:52;33.04;54.69;95;1.35;0.06;9.65
;;;;;;;;
1886;10/04/2023;23:22:54;33.02;74.58;95;1.49;0.05;9.68
;;;;;;;;
1887;10/04/2023;23:22:56;33.02;80.50;95;1.52;0.07;9.64
;;;;;;;;
1888;10/04/2023;23:22:58;33.02;71.43;95;1.60;0.06;9.70
;;;;;;;;
1889;10/04/2023;23:23:00;33.04;78.63;95;1.33;0.06;9.67
;;;;;;;;
1890;10/04/2023;23:23:02;33.04;0.00;0;1.54;0.06;9.67
;;;;;;;;
1891;10/04/2023;23:23:04;33.06;30.37;0;1.59;0.06;9.66
;;;;;;;;
1892;10/04/2023;23:23:07;33.03;31.19;0;1.70;0.06;9.68
;;;;;;;;
1893;10/04/2023;23:23:09;33.04;0.00;0;1.41;0.07;9.66
;;;;;;;;
1894;10/04/2023;23:23:11;33.05;57.29;0;1.40;0.06;9.69
;;;;;;;;
1895;10/04/2023;23:23:13;33.05;41.58;95;1.73;0.06;9.67
;;;;;;;;
1896;10/04/2023;23:23:15;33.05;75.63;95;1.71;0.06;9.64
;;;;;;;;
1897;10/04/2023;23:23:17;33.04;85.56;95;1.63;0.06;9.65
;;;;;;;;
1898;10/04/2023;23:23:19;33.04;76.78;95;1.53;0.06;9.68
;;;;;;;;
1899;10/04/2023;23:23:21;33.06;63.62;95;1.63;0.06;9.63
;;;;;;;;
1900;10/04/2023;23:23:23;33.04;72.22;95;1.57;0.06;9.63
;;;;;;;;
1901;10/04/2023;23:23:25;33.04;40.13;95;1.59;0.06;9.66
;;;;;;;;
1902;10/04/2023;23:23:27;33.06;65.72;95;1.77;0.06;9.66
;;;;;;;;
1903;10/04/2023;23:23:29;33.06;92.32;95;1.43;0.06;9.68
;;;;;;;;
1904;10/04/2023;23:23:31;33.04;81.20;95;1.61;0.06;9.63
;;;;;;;;
1905;10/04/2023;23:23:33;33.04;72.12;95;1.69;0.06;9.63
;;;;;;;;
1906;10/04/2023;23:23:35;33.05;0.00;0;1.72;0.06;9.66
;;;;;;;;
1907;10/04/2023;23:23:37;33.04;61.55;95;1.88;0.06;9.65
;;;;;;;;
1908;10/04/2023;23:23:39;33.03;67.31;95;1.94;0.07;9.67
;;;;;;;;
1909;10/04/2023;23:23:41;33.05;74.64;95;1.74;0.06;9.70
;;;;;;;;
1910;10/04/2023;23:23:43;33.04;56.45;95;1.53;0.06;9.66
;;;;;;;;
